timestamp,symbol,headline,sentiment,source
2026-06-04T07:51:29.735076,GOOGL,GOOGL misses revenue forecast,-0.3454,mock
2026-06-04T07:51:42.117456,GOOGL,GOOGL beats earnings estimates,0.9191,mock
2026-06-04T07:51:49.728241,MSFT,MSFT announces strong guidance,0.3142,mock
2026-06-04T07:52:02.134023,GOOGL,GOOGL expands strategic partnership,0.3224,mock
2026-06-04T07:52:09.736077,MSFT,MSFT announces strong guidance,0.2204,mock
2026-06-04T07:52:22.152291,GOOGL,GOOGL faces regulatory pressure,-0.1299,mock
2026-06-04T07:52:29.735484,MSFT,MSFT reports supply chain issues,-0.6633,mock
2026-06-04T07:52:42.168668,MSFT,MSFT reports supply chain issues,-0.324,mock
2026-06-04T07:52:49.735873,MSFT,MSFT beats earnings estimates,0.5705,mock
2026-06-04T07:53:02.183738,GOOGL,GOOGL beats earnings estimates,0.8207,mock
2026-06-04T07:53:09.735280,GOOGL,GOOGL expands strategic partnership,0.3539,mock
2026-06-04T07:53:22.168571,AAPL,AAPL launches high-demand product,0.751,mock
2026-06-04T07:53:29.714017,MSFT,MSFT faces regulatory pressure,-0.5752,mock
2026-06-04T07:53:42.185076,GOOGL,GOOGL beats earnings estimates,0.1835,mock
2026-06-04T07:53:49.731442,AAPL,AAPL launches high-demand product,0.6957,mock
2026-06-04T07:54:02.169348,AAPL,AAPL misses revenue forecast,-0.6732,mock
2026-06-04T07:54:09.738096,MSFT,MSFT announces strong guidance,0.0695,mock
2026-06-04T07:54:22.184406,GOOGL,GOOGL cuts forward guidance,-0.7831,mock
2026-06-04T07:54:29.737023,GOOGL,GOOGL cuts forward guidance,-0.8839,mock
2026-06-04T07:54:42.199699,MSFT,MSFT launches high-demand product,0.8333,mock
2026-06-04T07:54:49.766528,AAPL,AAPL expands strategic partnership,0.8489,mock
2026-06-04T07:55:02.192522,MSFT,MSFT faces regulatory pressure,-0.3111,mock
2026-06-04T07:55:09.755039,AAPL,AAPL cuts forward guidance,-0.04,mock
2026-06-04T07:55:22.192361,MSFT,MSFT announces strong guidance,0.371,mock
2026-06-04T07:55:29.763381,GOOGL,GOOGL cuts forward guidance,-0.6708,mock
2026-06-04T07:55:42.208531,GOOGL,GOOGL misses revenue forecast,-0.6033,mock
2026-06-04T07:55:49.753499,MSFT,MSFT expands strategic partnership,0.8745,mock
2026-06-04T07:56:02.208280,AAPL,AAPL launches high-demand product,0.5949,mock
2026-06-04T07:56:09.764232,GOOGL,GOOGL launches high-demand product,0.8984,mock
2026-06-04T07:56:22.208077,GOOGL,GOOGL announces strong guidance,0.6375,mock
2026-06-04T07:56:29.741346,AAPL,AAPL expands strategic partnership,0.1554,mock
2026-06-04T07:56:42.228399,GOOGL,GOOGL faces regulatory pressure,-0.3815,mock
2026-06-04T07:56:49.754927,MSFT,MSFT expands strategic partnership,0.5112,mock
2026-06-04T07:57:02.243360,MSFT,MSFT misses revenue forecast,-0.5333,mock
2026-06-04T07:57:09.753753,MSFT,MSFT announces strong guidance,0.8025,mock
2026-06-04T07:57:22.240358,AAPL,AAPL launches high-demand product,0.6257,mock
2026-06-04T07:57:29.778296,MSFT,MSFT beats earnings estimates,0.1783,mock
2026-06-04T07:57:42.251556,GOOGL,GOOGL launches high-demand product,0.8063,mock
2026-06-04T07:57:49.794212,AAPL,AAPL faces regulatory pressure,-0.9587,mock
2026-06-04T07:58:02.267326,GOOGL,GOOGL announces strong guidance,0.5638,mock
2026-06-04T07:58:09.792768,AAPL,AAPL expands strategic partnership,0.9975,mock
2026-06-04T07:58:22.243145,GOOGL,GOOGL beats earnings estimates,0.9127,mock
2026-06-04T07:58:29.811607,GOOGL,GOOGL announces strong guidance,0.936,mock
2026-06-04T07:58:42.262114,MSFT,MSFT announces strong guidance,0.9066,mock
2026-06-04T07:58:49.820491,MSFT,MSFT launches high-demand product,0.7627,mock
2026-06-04T07:59:02.264219,AAPL,AAPL reports supply chain issues,-0.3221,mock
2026-06-04T07:59:09.840634,AAPL,AAPL misses revenue forecast,-0.6167,mock
2026-06-04T07:59:22.280051,GOOGL,GOOGL announces strong guidance,0.3772,mock
2026-06-04T07:59:29.853024,AAPL,AAPL launches high-demand product,0.4902,mock
2026-06-04T07:59:42.290565,GOOGL,GOOGL misses revenue forecast,-0.2669,mock
2026-06-04T07:59:49.863244,MSFT,MSFT beats earnings estimates,0.6991,mock
2026-06-04T08:00:02.303637,AAPL,AAPL beats earnings estimates,0.9744,mock
2026-06-04T08:00:09.881260,GOOGL,GOOGL beats earnings estimates,0.9057,mock
2026-06-04T08:00:22.292022,AAPL,AAPL beats earnings estimates,0.883,mock
2026-06-04T08:00:29.902795,AAPL,AAPL expands strategic partnership,0.1528,mock
2026-06-04T08:00:42.311184,AAPL,AAPL launches high-demand product,0.4939,mock
2026-06-04T08:00:49.909574,GOOGL,GOOGL announces strong guidance,0.4895,mock
2026-06-04T08:01:02.305464,AAPL,AAPL faces regulatory pressure,-0.8115,mock
2026-06-04T08:01:09.922692,AAPL,AAPL announces strong guidance,0.9914,mock
2026-06-04T08:01:22.308572,AAPL,AAPL cuts forward guidance,-0.8894,mock
2026-06-04T08:01:29.926465,GOOGL,GOOGL reports supply chain issues,-0.1686,mock
2026-06-04T08:01:42.295439,AAPL,AAPL reports supply chain issues,-0.4121,mock
2026-06-04T08:01:49.937382,MSFT,MSFT launches high-demand product,0.7923,mock
2026-06-04T08:02:02.313191,AAPL,AAPL cuts forward guidance,-0.3753,mock
2026-06-04T08:02:09.926856,AAPL,AAPL misses revenue forecast,-0.4314,mock
2026-06-04T08:02:22.324673,MSFT,MSFT reports supply chain issues,-0.1777,mock
2026-06-04T08:02:29.950272,GOOGL,GOOGL misses revenue forecast,-0.0812,mock
2026-06-04T08:02:42.324766,GOOGL,GOOGL reports supply chain issues,-0.1395,mock
2026-06-04T08:02:49.962774,MSFT,MSFT beats earnings estimates,0.7442,mock
2026-06-04T08:03:02.324982,AAPL,AAPL announces strong guidance,0.294,mock
2026-06-04T08:03:09.965965,GOOGL,GOOGL beats earnings estimates,0.1033,mock
2026-06-04T08:03:22.344537,GOOGL,GOOGL announces strong guidance,0.7338,mock
2026-06-04T08:03:29.983600,AAPL,AAPL faces regulatory pressure,-0.6572,mock
2026-06-04T08:03:42.337104,MSFT,MSFT expands strategic partnership,0.7127,mock
2026-06-04T08:03:49.964866,GOOGL,GOOGL expands strategic partnership,0.7203,mock
2026-06-04T08:04:02.361568,AAPL,AAPL expands strategic partnership,0.9924,mock
2026-06-04T08:04:09.961949,AAPL,AAPL launches high-demand product,0.7326,mock
2026-06-04T08:04:22.364081,MSFT,MSFT launches high-demand product,0.8775,mock
2026-06-04T08:04:29.978094,AAPL,AAPL beats earnings estimates,0.8677,mock
2026-06-04T08:04:42.391148,AAPL,AAPL beats earnings estimates,0.4874,mock
2026-06-04T08:04:49.957819,MSFT,MSFT cuts forward guidance,-0.7408,mock
2026-06-04T08:05:02.392698,MSFT,MSFT expands strategic partnership,0.9547,mock
2026-06-04T08:05:09.973586,GOOGL,GOOGL reports supply chain issues,-0.8417,mock
2026-06-04T08:05:22.421813,MSFT,MSFT announces strong guidance,0.0929,mock
2026-06-04T08:05:29.965804,MSFT,MSFT misses revenue forecast,-0.2822,mock
2026-06-04T08:05:42.426629,MSFT,MSFT reports supply chain issues,-0.4356,mock
2026-06-04T08:05:49.984342,AAPL,AAPL reports supply chain issues,-0.3338,mock
2026-06-04T08:06:02.448876,AAPL,AAPL announces strong guidance,0.0815,mock
2026-06-04T08:06:09.997621,MSFT,MSFT launches high-demand product,0.1047,mock
2026-06-04T08:06:22.443131,MSFT,MSFT expands strategic partnership,0.9925,mock
2026-06-04T08:06:29.994087,AAPL,AAPL faces regulatory pressure,-0.9824,mock
2026-06-04T08:06:42.457014,GOOGL,GOOGL expands strategic partnership,0.1244,mock
2026-06-04T08:06:50.008266,GOOGL,GOOGL announces strong guidance,0.5847,mock
2026-06-04T08:07:02.448272,AAPL,AAPL faces regulatory pressure,-0.0933,mock
2026-06-04T08:07:09.994473,AAPL,AAPL launches high-demand product,0.5008,mock
2026-06-04T08:07:22.467977,GOOGL,GOOGL launches high-demand product,0.1443,mock
2026-06-04T08:07:30.015203,MSFT,MSFT cuts forward guidance,-0.3879,mock
2026-06-04T08:07:42.485382,MSFT,MSFT cuts forward guidance,-0.6865,mock
2026-06-04T08:07:50.013811,AAPL,AAPL announces strong guidance,0.9701,mock
2026-06-04T08:08:02.496608,AAPL,AAPL reports supply chain issues,-0.9491,mock
2026-06-04T08:08:10.014506,AAPL,AAPL reports supply chain issues,-0.3315,mock
2026-06-04T08:08:22.512642,MSFT,MSFT expands strategic partnership,0.8323,mock
2026-06-04T08:08:30.026068,AAPL,AAPL reports supply chain issues,-0.4937,mock
2026-06-04T08:08:42.526380,AAPL,AAPL beats earnings estimates,0.5443,mock
2026-06-04T08:08:50.030360,GOOGL,GOOGL launches high-demand product,0.0652,mock
2026-06-04T08:09:02.530231,GOOGL,GOOGL expands strategic partnership,0.7694,mock
2026-06-04T08:09:10.032132,GOOGL,GOOGL beats earnings estimates,0.1273,mock
2026-06-04T08:09:22.526457,AAPL,AAPL misses revenue forecast,-0.4205,mock
2026-06-04T08:09:30.038871,AAPL,AAPL faces regulatory pressure,-0.4651,mock
2026-06-04T08:09:42.538053,GOOGL,GOOGL cuts forward guidance,-0.5451,mock
2026-06-04T08:09:50.064233,MSFT,MSFT announces strong guidance,0.9163,mock
2026-06-04T08:10:02.556142,GOOGL,GOOGL reports supply chain issues,-0.0323,mock
2026-06-04T08:10:10.086347,GOOGL,GOOGL beats earnings estimates,0.2114,mock
2026-06-04T08:10:22.566350,GOOGL,GOOGL misses revenue forecast,-0.3503,mock
2026-06-04T08:10:30.103413,AAPL,AAPL cuts forward guidance,-0.7423,mock
2026-06-04T08:10:42.583625,AAPL,AAPL announces strong guidance,0.0429,mock
2026-06-04T08:10:50.097031,GOOGL,GOOGL cuts forward guidance,-0.8282,mock
2026-06-04T08:11:02.604838,MSFT,MSFT faces regulatory pressure,-0.9611,mock
2026-06-04T08:11:10.082678,AAPL,AAPL misses revenue forecast,-0.8676,mock
2026-06-04T08:11:22.604735,MSFT,MSFT beats earnings estimates,0.0466,mock
2026-06-04T08:11:30.108297,AAPL,AAPL expands strategic partnership,0.8146,mock
2026-06-04T08:11:42.590854,AAPL,AAPL misses revenue forecast,-0.9743,mock
2026-06-04T08:11:50.112111,GOOGL,GOOGL misses revenue forecast,-0.535,mock
2026-06-04T08:12:02.592561,GOOGL,GOOGL beats earnings estimates,0.2594,mock
2026-06-04T08:12:10.132472,MSFT,MSFT misses revenue forecast,-0.8723,mock
2026-06-04T08:12:22.591115,AAPL,AAPL expands strategic partnership,0.9394,mock
2026-06-04T08:12:30.145016,GOOGL,GOOGL beats earnings estimates,0.2809,mock
2026-06-04T08:12:42.595613,MSFT,MSFT cuts forward guidance,-0.4989,mock
2026-06-04T08:12:50.176089,MSFT,MSFT announces strong guidance,0.1421,mock
2026-06-04T08:13:02.597411,MSFT,MSFT reports supply chain issues,-0.1424,mock
2026-06-04T08:13:10.193344,GOOGL,GOOGL reports supply chain issues,-0.2228,mock
2026-06-04T08:13:22.623884,AAPL,AAPL misses revenue forecast,-0.8938,mock
2026-06-04T08:13:30.197515,MSFT,MSFT misses revenue forecast,-0.0729,mock
2026-06-04T08:13:42.623422,MSFT,MSFT misses revenue forecast,-0.7599,mock
2026-06-04T08:13:50.207860,GOOGL,GOOGL faces regulatory pressure,-0.6531,mock
2026-06-04T08:14:02.635897,GOOGL,GOOGL cuts forward guidance,-0.5309,mock
2026-06-04T08:14:10.232580,AAPL,AAPL reports supply chain issues,-0.8328,mock
2026-06-04T08:14:22.650732,AAPL,AAPL announces strong guidance,0.2329,mock
2026-06-04T08:14:30.245280,MSFT,MSFT launches high-demand product,0.0331,mock
2026-06-04T08:14:42.667854,MSFT,MSFT reports supply chain issues,-0.0636,mock
2026-06-04T08:14:50.254140,MSFT,MSFT misses revenue forecast,-0.9335,mock
2026-06-04T08:15:02.689089,AAPL,AAPL cuts forward guidance,-0.7995,mock
2026-06-04T08:15:10.270681,AAPL,AAPL announces strong guidance,0.8379,mock
2026-06-04T08:15:22.692900,GOOGL,GOOGL faces regulatory pressure,-0.4632,mock
2026-06-04T08:15:30.270733,GOOGL,GOOGL cuts forward guidance,-0.9436,mock
2026-06-04T08:15:42.705667,GOOGL,GOOGL reports supply chain issues,-0.9964,mock
2026-06-04T08:15:50.286503,MSFT,MSFT cuts forward guidance,-0.619,mock
2026-06-04T08:16:02.717140,MSFT,MSFT launches high-demand product,0.0195,mock
2026-06-04T08:16:10.303311,GOOGL,GOOGL beats earnings estimates,0.8795,mock
2026-06-04T08:16:22.732803,AAPL,AAPL launches high-demand product,0.4637,mock
2026-06-04T08:16:30.317155,MSFT,MSFT launches high-demand product,0.3412,mock
2026-06-04T08:16:42.744442,GOOGL,GOOGL misses revenue forecast,-0.3074,mock
2026-06-04T08:16:50.321750,MSFT,MSFT announces strong guidance,0.877,mock
2026-06-04T08:17:02.763670,AAPL,AAPL expands strategic partnership,0.3655,mock
2026-06-04T08:17:10.334963,MSFT,MSFT announces strong guidance,0.5699,mock
2026-06-04T08:17:22.752532,GOOGL,GOOGL cuts forward guidance,-0.4749,mock
2026-06-04T08:17:30.354441,MSFT,MSFT reports supply chain issues,-0.9691,mock
2026-06-04T08:17:42.770269,AAPL,AAPL expands strategic partnership,0.3478,mock
2026-06-04T08:17:50.353821,MSFT,MSFT faces regulatory pressure,-0.7914,mock
2026-06-04T08:18:02.793189,GOOGL,GOOGL reports supply chain issues,-0.7631,mock
2026-06-04T08:18:10.340119,AAPL,AAPL cuts forward guidance,-0.5329,mock
2026-06-04T08:18:22.790965,GOOGL,GOOGL faces regulatory pressure,-0.7374,mock
2026-06-04T08:18:30.336877,GOOGL,GOOGL announces strong guidance,0.4681,mock
2026-06-04T08:18:42.802532,AAPL,AAPL faces regulatory pressure,-0.2954,mock
2026-06-04T08:18:50.352797,AAPL,AAPL misses revenue forecast,-0.8165,mock
2026-06-04T08:19:02.785649,MSFT,MSFT beats earnings estimates,0.8758,mock
2026-06-04T08:19:10.368024,MSFT,MSFT announces strong guidance,0.3198,mock
2026-06-04T08:19:22.812734,AAPL,AAPL beats earnings estimates,0.7872,mock
2026-06-04T08:19:30.386094,GOOGL,GOOGL announces strong guidance,0.0972,mock
2026-06-04T08:19:42.832902,GOOGL,GOOGL beats earnings estimates,0.2948,mock
2026-06-04T08:19:50.386714,MSFT,MSFT faces regulatory pressure,-0.6427,mock
2026-06-04T08:20:02.836371,MSFT,MSFT cuts forward guidance,-0.0441,mock
2026-06-04T08:20:10.387343,AAPL,AAPL launches high-demand product,0.6372,mock
2026-06-04T08:20:22.859678,AAPL,AAPL launches high-demand product,0.6553,mock
2026-06-04T08:20:30.387207,MSFT,MSFT cuts forward guidance,-0.2708,mock
2026-06-04T08:20:42.865966,GOOGL,GOOGL reports supply chain issues,-0.9883,mock
2026-06-04T08:20:50.395752,GOOGL,GOOGL misses revenue forecast,-0.4441,mock
2026-06-04T08:21:02.879120,AAPL,AAPL misses revenue forecast,-0.9283,mock
2026-06-04T08:21:10.417104,MSFT,MSFT faces regulatory pressure,-0.128,mock
2026-06-04T08:21:22.887919,GOOGL,GOOGL announces strong guidance,0.7735,mock
2026-06-04T08:21:30.420788,AAPL,AAPL expands strategic partnership,0.9433,mock
2026-06-04T08:21:42.901863,MSFT,MSFT beats earnings estimates,0.6359,mock
2026-06-04T08:21:50.432035,GOOGL,GOOGL beats earnings estimates,0.7589,mock
2026-06-04T08:22:02.902490,GOOGL,GOOGL cuts forward guidance,-0.0954,mock
2026-06-04T08:22:10.437692,GOOGL,GOOGL reports supply chain issues,-0.242,mock
2026-06-04T08:22:22.903659,AAPL,AAPL faces regulatory pressure,-0.2973,mock
2026-06-04T08:22:30.415158,GOOGL,GOOGL reports supply chain issues,-0.7307,mock
2026-06-04T08:22:42.914260,AAPL,AAPL launches high-demand product,0.0331,mock
2026-06-04T08:22:50.427855,MSFT,MSFT expands strategic partnership,0.4485,mock
2026-06-04T08:23:02.936710,AAPL,AAPL reports supply chain issues,-0.1601,mock
2026-06-04T08:23:10.451064,MSFT,MSFT beats earnings estimates,0.2624,mock
2026-06-04T08:23:22.939549,AAPL,AAPL faces regulatory pressure,-0.8402,mock
2026-06-04T08:23:30.468109,AAPL,AAPL reports supply chain issues,-0.856,mock
2026-06-04T08:23:42.952366,AAPL,AAPL reports supply chain issues,-0.0336,mock
2026-06-04T08:23:50.476668,GOOGL,GOOGL faces regulatory pressure,-0.0825,mock
2026-06-04T08:24:02.945420,AAPL,AAPL announces strong guidance,0.5945,mock
2026-06-04T08:24:10.486735,GOOGL,GOOGL launches high-demand product,0.7913,mock
2026-06-04T08:24:22.950624,AAPL,AAPL cuts forward guidance,-0.9667,mock
2026-06-04T08:24:30.485879,GOOGL,GOOGL misses revenue forecast,-0.7847,mock
2026-06-04T08:24:42.954674,MSFT,MSFT cuts forward guidance,-0.7231,mock
2026-06-04T08:24:50.485150,GOOGL,GOOGL beats earnings estimates,0.2422,mock
2026-06-04T08:25:02.959573,AAPL,AAPL announces strong guidance,0.7949,mock
2026-06-04T08:25:10.482631,GOOGL,GOOGL reports supply chain issues,-0.5514,mock
2026-06-04T08:25:22.982288,AAPL,AAPL reports supply chain issues,-0.6247,mock
2026-06-04T08:25:30.488482,AAPL,AAPL misses revenue forecast,-0.1555,mock
2026-06-04T08:25:42.984000,MSFT,MSFT cuts forward guidance,-0.8591,mock
2026-06-04T08:25:50.511552,MSFT,MSFT misses revenue forecast,-0.475,mock
2026-06-04T08:26:02.988007,AAPL,AAPL beats earnings estimates,0.0947,mock
2026-06-04T08:26:10.499852,MSFT,MSFT misses revenue forecast,-0.4121,mock
2026-06-04T08:26:22.967526,GOOGL,GOOGL reports supply chain issues,-0.6767,mock
2026-06-04T08:26:30.512884,MSFT,MSFT launches high-demand product,0.7969,mock
2026-06-04T08:26:42.983523,AAPL,AAPL faces regulatory pressure,-0.8501,mock
2026-06-04T08:26:50.527198,AAPL,AAPL cuts forward guidance,-0.4995,mock
2026-06-04T08:27:02.982345,AAPL,AAPL cuts forward guidance,-0.7442,mock
2026-06-04T08:27:10.532298,GOOGL,GOOGL launches high-demand product,0.7069,mock
2026-06-04T08:27:22.984797,AAPL,AAPL cuts forward guidance,-0.6798,mock
2026-06-04T08:27:30.535297,AAPL,AAPL faces regulatory pressure,-0.4071,mock
2026-06-04T08:27:42.972387,AAPL,AAPL expands strategic partnership,0.9362,mock
2026-06-04T08:27:50.560564,GOOGL,GOOGL misses revenue forecast,-0.9824,mock
2026-06-04T08:28:02.984529,AAPL,AAPL cuts forward guidance,-0.6122,mock
2026-06-04T08:28:10.573780,MSFT,MSFT misses revenue forecast,-0.1028,mock
2026-06-04T08:28:22.988994,GOOGL,GOOGL misses revenue forecast,-0.373,mock
2026-06-04T08:28:30.583484,GOOGL,GOOGL launches high-demand product,0.5733,mock
2026-06-04T08:28:43.013915,MSFT,MSFT cuts forward guidance,-0.2337,mock
2026-06-04T08:28:50.602321,GOOGL,GOOGL misses revenue forecast,-0.3521,mock
2026-06-04T08:29:03.026929,MSFT,MSFT expands strategic partnership,0.9271,mock
2026-06-04T08:29:10.622345,AAPL,AAPL beats earnings estimates,0.8554,mock
2026-06-04T08:29:23.037476,AAPL,AAPL cuts forward guidance,-0.6185,mock
2026-06-04T08:29:30.626191,AAPL,AAPL beats earnings estimates,0.6833,mock
2026-06-04T08:29:43.050078,GOOGL,GOOGL announces strong guidance,0.1518,mock
2026-06-04T08:29:50.659185,MSFT,MSFT misses revenue forecast,-0.6141,mock
2026-06-04T08:30:03.065200,MSFT,MSFT expands strategic partnership,0.7749,mock
2026-06-04T08:30:10.663944,GOOGL,GOOGL reports supply chain issues,-0.6992,mock
2026-06-04T08:30:23.041869,GOOGL,GOOGL misses revenue forecast,-0.7235,mock
2026-06-04T08:30:30.667363,GOOGL,GOOGL expands strategic partnership,0.6807,mock
2026-06-04T08:30:43.056385,GOOGL,GOOGL cuts forward guidance,-0.6416,mock
2026-06-04T08:30:50.687810,MSFT,MSFT faces regulatory pressure,-0.2402,mock
2026-06-04T08:31:03.065740,AAPL,AAPL announces strong guidance,0.0062,mock
2026-06-04T08:31:10.679762,GOOGL,GOOGL expands strategic partnership,0.6541,mock
2026-06-04T08:31:23.083468,MSFT,MSFT faces regulatory pressure,-0.5162,mock
2026-06-04T08:31:30.661811,GOOGL,GOOGL announces strong guidance,0.725,mock
2026-06-04T08:31:43.102402,GOOGL,GOOGL launches high-demand product,0.6759,mock
2026-06-04T08:31:50.685610,AAPL,AAPL misses revenue forecast,-0.298,mock
2026-06-04T08:32:03.098265,GOOGL,GOOGL misses revenue forecast,-0.3789,mock
2026-06-04T08:32:10.691072,GOOGL,GOOGL reports supply chain issues,-0.1565,mock
2026-06-04T08:32:23.122759,MSFT,MSFT beats earnings estimates,0.0188,mock
2026-06-04T08:32:30.697702,MSFT,MSFT cuts forward guidance,-0.4483,mock
2026-06-04T08:32:43.137995,MSFT,MSFT cuts forward guidance,-0.0873,mock
2026-06-04T08:32:50.714708,MSFT,MSFT beats earnings estimates,0.0351,mock
2026-06-04T08:33:03.114892,AAPL,AAPL announces strong guidance,0.116,mock
2026-06-04T08:33:10.729583,GOOGL,GOOGL launches high-demand product,0.4992,mock
2026-06-04T08:33:23.115431,AAPL,AAPL launches high-demand product,0.1475,mock
2026-06-04T08:33:30.742950,AAPL,AAPL beats earnings estimates,0.9671,mock
2026-06-04T08:33:43.142846,GOOGL,GOOGL announces strong guidance,0.8537,mock
2026-06-04T08:33:50.757171,GOOGL,GOOGL cuts forward guidance,-0.1063,mock
2026-06-04T08:34:03.148053,AAPL,AAPL beats earnings estimates,0.5891,mock
2026-06-04T08:34:10.741110,GOOGL,GOOGL misses revenue forecast,-0.8822,mock
2026-06-04T08:34:23.152142,MSFT,MSFT faces regulatory pressure,-0.738,mock
2026-06-04T08:34:30.762854,AAPL,AAPL beats earnings estimates,0.8467,mock
2026-06-04T08:34:43.173385,GOOGL,GOOGL beats earnings estimates,0.6772,mock
2026-06-04T08:34:50.762402,AAPL,AAPL reports supply chain issues,-0.7565,mock
2026-06-04T08:35:03.166000,MSFT,MSFT faces regulatory pressure,-0.7826,mock
2026-06-04T08:35:10.780587,AAPL,AAPL reports supply chain issues,-0.4904,mock
2026-06-04T08:35:23.165364,AAPL,AAPL reports supply chain issues,-0.7448,mock
2026-06-04T08:35:30.787327,MSFT,MSFT cuts forward guidance,-0.9202,mock
2026-06-04T08:35:43.167787,MSFT,MSFT expands strategic partnership,0.752,mock
2026-06-04T08:35:50.790946,GOOGL,GOOGL announces strong guidance,0.7092,mock
2026-06-04T08:36:03.189595,GOOGL,GOOGL cuts forward guidance,-0.3488,mock
2026-06-04T08:36:10.801775,GOOGL,GOOGL announces strong guidance,0.174,mock
2026-06-04T08:36:23.195937,MSFT,MSFT announces strong guidance,0.7215,mock
2026-06-04T08:36:30.815511,AAPL,AAPL misses revenue forecast,-0.9524,mock
2026-06-04T08:36:43.219438,GOOGL,GOOGL expands strategic partnership,0.5836,mock
2026-06-04T08:36:50.820786,MSFT,MSFT launches high-demand product,0.3446,mock
2026-06-04T08:37:03.219208,GOOGL,GOOGL expands strategic partnership,0.0526,mock
2026-06-04T08:37:10.831841,MSFT,MSFT reports supply chain issues,-0.9759,mock
2026-06-04T08:37:23.215144,MSFT,MSFT cuts forward guidance,-0.4622,mock
2026-06-04T08:37:30.833392,MSFT,MSFT launches high-demand product,0.3423,mock
2026-06-04T08:37:43.214821,GOOGL,GOOGL faces regulatory pressure,-0.9916,mock
2026-06-04T08:37:50.859390,GOOGL,GOOGL misses revenue forecast,-0.2258,mock
2026-06-04T08:38:03.222649,MSFT,MSFT cuts forward guidance,-0.0332,mock
2026-06-04T08:38:10.875448,AAPL,AAPL beats earnings estimates,0.0352,mock
2026-06-04T08:38:23.228601,MSFT,MSFT reports supply chain issues,-0.024,mock
2026-06-04T08:38:30.874566,AAPL,AAPL misses revenue forecast,-0.0245,mock
2026-06-04T08:38:43.232135,MSFT,MSFT launches high-demand product,0.1422,mock
2026-06-04T08:38:50.881435,GOOGL,GOOGL expands strategic partnership,0.0507,mock
2026-06-04T08:39:03.242972,GOOGL,GOOGL misses revenue forecast,-0.2424,mock
2026-06-04T08:39:10.883645,MSFT,MSFT misses revenue forecast,-0.9086,mock
2026-06-04T08:39:23.255338,AAPL,AAPL faces regulatory pressure,-0.6675,mock
2026-06-04T08:39:30.898469,MSFT,MSFT faces regulatory pressure,-0.8491,mock
2026-06-04T08:39:43.271895,MSFT,MSFT faces regulatory pressure,-0.8877,mock
2026-06-04T08:39:50.912613,MSFT,MSFT announces strong guidance,0.8093,mock
2026-06-04T08:40:03.298438,MSFT,MSFT misses revenue forecast,-0.4118,mock
2026-06-04T08:40:10.935311,GOOGL,GOOGL announces strong guidance,0.0943,mock
2026-06-04T08:40:23.287644,GOOGL,GOOGL reports supply chain issues,-0.8476,mock
2026-06-04T08:40:30.940742,GOOGL,GOOGL announces strong guidance,0.4501,mock
2026-06-04T08:40:43.300738,GOOGL,GOOGL launches high-demand product,0.3341,mock
2026-06-04T08:40:50.947017,GOOGL,GOOGL launches high-demand product,0.5842,mock
2026-06-04T08:41:03.288891,AAPL,AAPL cuts forward guidance,-0.778,mock
2026-06-04T08:41:10.964115,GOOGL,GOOGL launches high-demand product,0.8577,mock
2026-06-04T08:41:23.312631,AAPL,AAPL launches high-demand product,0.7935,mock
2026-06-04T08:41:30.978585,AAPL,AAPL misses revenue forecast,-0.9331,mock
2026-06-04T08:41:43.319585,MSFT,MSFT faces regulatory pressure,-0.6251,mock
2026-06-04T08:41:50.986526,MSFT,MSFT expands strategic partnership,0.8345,mock
2026-06-04T08:42:03.334909,MSFT,MSFT expands strategic partnership,0.3557,mock
2026-06-04T08:42:10.996432,GOOGL,GOOGL expands strategic partnership,0.233,mock
2026-06-04T08:42:23.357294,GOOGL,GOOGL announces strong guidance,0.5014,mock
2026-06-04T08:42:31.012824,MSFT,MSFT expands strategic partnership,0.0168,mock
2026-06-04T08:42:43.372326,AAPL,AAPL announces strong guidance,0.1028,mock
2026-06-04T08:42:51.001397,GOOGL,GOOGL reports supply chain issues,-0.9176,mock
2026-06-04T08:43:03.370362,GOOGL,GOOGL cuts forward guidance,-0.814,mock
2026-06-04T08:43:11.007908,AAPL,AAPL cuts forward guidance,-0.9475,mock
2026-06-04T08:43:23.369896,MSFT,MSFT launches high-demand product,0.6225,mock
2026-06-04T08:43:31.024371,MSFT,MSFT reports supply chain issues,-0.2054,mock
2026-06-04T08:43:43.386106,AAPL,AAPL misses revenue forecast,-0.3502,mock
2026-06-04T08:43:51.040735,GOOGL,GOOGL beats earnings estimates,0.4187,mock
2026-06-04T08:44:03.392374,MSFT,MSFT expands strategic partnership,0.4395,mock
2026-06-04T08:44:11.058859,GOOGL,GOOGL cuts forward guidance,-0.6784,mock
2026-06-04T08:44:23.385647,AAPL,AAPL misses revenue forecast,-0.4665,mock
2026-06-04T08:44:31.078217,GOOGL,GOOGL launches high-demand product,0.2327,mock
2026-06-04T08:44:43.387751,AAPL,AAPL reports supply chain issues,-0.73,mock
2026-06-04T08:44:51.081435,GOOGL,GOOGL announces strong guidance,0.6892,mock
2026-06-04T08:45:03.407388,AAPL,AAPL launches high-demand product,0.9163,mock
2026-06-04T08:45:11.109278,AAPL,AAPL expands strategic partnership,0.7136,mock
2026-06-04T08:45:23.422280,GOOGL,GOOGL faces regulatory pressure,-0.8068,mock
2026-06-04T08:45:31.118975,MSFT,MSFT reports supply chain issues,-0.2292,mock
